연도,월,지역명,평당분양가격,전용면적
2020,9,전남,11988.9,102㎡~
2020,9,경북,10216.8,모든면적
2020,9,경북,13450.8,60㎡
2020,9,경북,10173.9,60㎡~85㎡
2020,9,경북,,85㎡~102㎡
2020,9,경북,,102㎡~
2020,9,경남,10276.199999999999,모든면적
2020,9,경남,9787.8,60㎡
2020,9,경남,10259.699999999999,60㎡~85㎡
2020,9,경남,16298.699999999999,85㎡~102㎡
2020,9,경남,9629.4,102㎡~
2020,9,제주,15338.4,모든면적
2020,9,제주,14397.9,60㎡
2020,9,제주,15378.0,60㎡~85㎡
2020,9,제주,,85㎡~102㎡
2020,9,제주,,102㎡~
2020,10,서울,26660.699999999997,모든면적
2020,10,서울,27215.1,60㎡
2020,10,서울,26442.899999999998,60㎡~85㎡
2020,10,서울,32795.4,85㎡~102㎡
2020,10,서울,28634.1,102㎡~
2020,10,인천,15576.0,모든면적
2020,10,인천,15160.199999999999,60㎡
2020,10,인천,15407.699999999999,60㎡~85㎡
2020,10,인천,16216.199999999999,85㎡~102㎡
2020,10,인천,15899.4,102㎡~
2020,10,경기,14341.8,모든면적
2020,10,경기,13619.099999999999,60㎡
2020,10,경기,14407.8,60㎡~85㎡
2020,10,경기,15678.3,85㎡~102㎡
2020,10,경기,16077.599999999999,102㎡~
2020,10,부산,13114.199999999999,모든면적
2020,10,부산,13091.099999999999,60㎡
2020,10,부산,13087.8,60㎡~85㎡
2020,10,부산,12536.699999999999,85㎡~102㎡
2020,10,부산,12827.099999999999,102㎡~
2020,10,대구,15404.4,모든면적
2020,10,대구,15206.4,60㎡
2020,10,대구,15381.3,60㎡~85㎡
2020,10,대구,16166.699999999999,85㎡~102㎡
2020,10,대구,16067.699999999999,102㎡~
2020,10,광주,12282.599999999999,모든면적
2020,10,광주,12870.0,60㎡
2020,10,광주,12285.9,60㎡~85㎡
2020,10,광주,15213.0,85㎡~102㎡
2020,10,광주,15229.5,102㎡~
2020,10,대전,10579.8,모든면적
2020,10,대전,10101.3,60㎡
2020,10,대전,10652.4,60㎡~85㎡
2020,10,대전,,85㎡~102㎡
2020,10,대전,,102㎡~
2020,10,울산,13803.9,모든면적
2020,10,울산,13992.0,60㎡
2020,10,울산,13737.9,60㎡~85㎡
2020,10,울산,,85㎡~102㎡
2020,10,울산,14949.0,102㎡~
2020,10,세종,11299.199999999999,모든면적
2020,10,세종,,60㎡
2020,10,세종,,60㎡~85㎡
2020,10,세종,,85㎡~102㎡
2020,10,세종,11299.199999999999,102㎡~
2020,10,강원,10322.4,모든면적
2020,10,강원,11071.5,60㎡
2020,10,강원,10586.4,60㎡~85㎡
2020,10,강원,9051.9,85㎡~102㎡
2020,10,강원,12988.8,102㎡~
2020,10,충북,7893.599999999999,모든면적
2020,10,충북,7873.799999999999,60㎡
2020,10,충북,7916.7,60㎡~85㎡
2020,10,충북,,85㎡~102㎡
2020,10,충북,9299.4,102㎡~
2020,10,충남,8880.3,모든면적
2020,10,충남,8520.6,60㎡
2020,10,충남,8972.699999999999,60㎡~85㎡
2020,10,충남,9748.199999999999,85㎡~102㎡
2020,10,충남,,102㎡~
2020,10,전북,8487.6,모든면적
2020,10,전북,8177.4,60㎡
2020,10,전북,8523.9,60㎡~85㎡
2020,10,전북,7949.7,85㎡~102㎡
2020,10,전북,8454.6,102㎡~
2020,10,전남,8969.4,모든면적
2020,10,전남,8778.0,60㎡
2020,10,전남,8906.699999999999,60㎡~85㎡
2020,10,전남,9969.3,85㎡~102㎡
2020,10,전남,12780.9,102㎡~
2020,10,경북,10114.5,모든면적
2020,10,경북,11467.5,60㎡
2020,10,경북,10180.5,60㎡~85㎡
2020,10,경북,10589.699999999999,85㎡~102㎡
2020,10,경북,,102㎡~
2020,10,경남,10253.099999999999,모든면적
2020,10,경남,9787.8,60㎡
2020,10,경남,10249.8,60㎡~85㎡
2020,10,경남,15576.0,85㎡~102㎡
2020,10,경남,10447.8,102㎡~
2020,10,제주,15338.4,모든면적
2020,10,제주,14397.9,60㎡
2020,10,제주,15378.0,60㎡~85㎡
2020,10,제주,,85㎡~102㎡
2020,10,제주,,102㎡~
2020,11,서울,27172.199999999997,모든면적
2020,11,서울,27838.8,60㎡
2020,11,서울,27000.6,60㎡~85㎡
2020,11,서울,32795.4,85㎡~102㎡
2020,11,서울,28634.1,102㎡~
2020,11,인천,15737.699999999999,모든면적
2020,11,인천,15265.8,60㎡
2020,11,인천,15549.599999999999,60㎡~85㎡
2020,11,인천,16496.7,85㎡~102㎡
2020,11,인천,16120.5,102㎡~
2020,11,경기,14318.699999999999,모든면적
2020,11,경기,13625.699999999999,60㎡
2020,11,경기,14374.8,60㎡~85㎡
2020,11,경기,15104.099999999999,85㎡~102㎡
2020,11,경기,17397.6,102㎡~
2020,11,부산,13569.599999999999,모든면적
2020,11,부산,13589.4,60㎡
2020,11,부산,13530.0,60㎡~85㎡
2020,11,부산,12536.699999999999,85㎡~102㎡
2020,11,부산,13025.099999999999,102㎡~
2020,11,대구,15457.199999999999,모든면적
2020,11,대구,15255.9,60㎡
2020,11,대구,15427.5,60㎡~85㎡
2020,11,대구,16163.4,85㎡~102㎡
2020,11,대구,16087.5,102㎡~
2020,11,광주,12358.5,모든면적
2020,11,광주,13302.3,60㎡
2020,11,광주,12322.199999999999,60㎡~85㎡
2020,11,광주,15213.0,85㎡~102㎡
2020,11,광주,14856.599999999999,102㎡~
2020,11,대전,10579.8,모든면적
2020,11,대전,10101.3,60㎡
2020,11,대전,10652.4,60㎡~85㎡
2020,11,대전,,85㎡~102㎡
2020,11,대전,,102㎡~
2020,11,울산,13803.9,모든면적
2020,11,울산,13992.0,60㎡
2020,11,울산,13737.9,60㎡~85㎡
2020,11,울산,,85㎡~102㎡
2020,11,울산,14949.0,102㎡~
2020,11,세종,11299.199999999999,모든면적
2020,11,세종,,60㎡
2020,11,세종,,60㎡~85㎡
2020,11,세종,,85㎡~102㎡
2020,11,세종,11299.199999999999,102㎡~
2020,11,강원,10395.0,모든면적
2020,11,강원,11850.3,60㎡
2020,11,강원,9622.8,60㎡~85㎡
2020,11,강원,9051.9,85㎡~102㎡
2020,11,강원,12988.8,102㎡~
2020,11,충북,8078.4,모든면적
2020,11,충북,8022.299999999999,60㎡
2020,11,충북,8137.799999999999,60㎡~85㎡
2020,11,충북,,85㎡~102㎡
2020,11,충북,9233.4,102㎡~
2020,11,충남,9180.6,모든면적
2020,11,충남,9091.5,60㎡
2020,11,충남,9256.5,60㎡~85㎡
2020,11,충남,9748.199999999999,85㎡~102㎡
2020,11,충남,,102㎡~
2020,11,전북,8679.0,모든면적
2020,11,전북,8408.4,60㎡
2020,11,전북,8556.9,60㎡~85㎡
2020,11,전북,7949.7,85㎡~102㎡
2020,11,전북,8454.6,102㎡~
2020,11,전남,9104.699999999999,모든면적
2020,11,전남,8778.0,60㎡
2020,11,전남,8900.1,60㎡~85㎡
2020,11,전남,9969.3,85㎡~102㎡
2020,11,전남,11837.099999999999,102㎡~
2020,11,경북,10470.9,모든면적
2020,11,경북,10599.599999999999,60㎡
2020,11,경북,10490.699999999999,60㎡~85㎡
2020,11,경북,13015.199999999999,85㎡~102㎡
2020,11,경북,13170.3,102㎡~
2020,11,경남,10272.9,모든면적
2020,11,경남,10127.699999999999,60㎡
2020,11,경남,10256.4,60㎡~85㎡
2020,11,경남,15576.0,85㎡~102㎡
2020,11,경남,10447.8,102㎡~
2020,11,제주,15338.4,모든면적
2020,11,제주,14397.9,60㎡
2020,11,제주,15378.0,60㎡~85㎡
2020,11,제주,,85㎡~102㎡
2020,11,제주,,102㎡~
2020,12,서울,28267.8,모든면적
2020,12,서울,28680.3,60㎡
2020,12,서울,26043.6,60㎡~85㎡
2020,12,서울,32237.699999999997,85㎡~102㎡
2020,12,서울,31287.3,102㎡~
2020,12,인천,15681.599999999999,모든면적
2020,12,인천,15543.0,60㎡
2020,12,인천,15391.199999999999,60㎡~85㎡
2020,12,인천,16820.1,85㎡~102㎡
2020,12,인천,16229.4,102㎡~
2020,12,경기,14473.8,모든면적
2020,12,경기,13368.3,60㎡
2020,12,경기,14529.9,60㎡~85㎡
2020,12,경기,15213.0,85㎡~102㎡
2020,12,경기,17754.0,102㎡~
2020,12,부산,14044.8,모든면적
2020,12,부산,14166.9,60㎡
2020,12,부산,13929.3,60㎡~85㎡
2020,12,부산,12678.599999999999,85㎡~102㎡
2020,12,부산,13025.099999999999,102㎡~
2020,12,대구,15325.199999999999,모든면적
2020,12,대구,15292.199999999999,60㎡
2020,12,대구,15358.199999999999,60㎡~85㎡
2020,12,대구,16061.099999999999,85㎡~102㎡
2020,12,대구,16094.099999999999,102㎡~
2020,12,광주,12219.9,모든면적
2020,12,광주,11619.3,60㎡
2020,12,광주,12216.599999999999,60㎡~85㎡
2020,12,광주,15213.0,85㎡~102㎡
2020,12,광주,14586.0,102㎡~
2020,12,대전,10579.8,모든면적
2020,12,대전,10101.3,60㎡
2020,12,대전,10652.4,60㎡~85㎡
2020,12,대전,,85㎡~102㎡
2020,12,대전,,102㎡~
2020,12,울산,13827.0,모든면적
2020,12,울산,13998.599999999999,60㎡
2020,12,울산,15302.099999999999,60㎡~85㎡
2020,12,울산,,85㎡~102㎡
2020,12,울산,14949.0,102㎡~
2020,12,세종,11299.199999999999,모든면적
2020,12,세종,,60㎡
2020,12,세종,,60㎡~85㎡
2020,12,세종,,85㎡~102㎡
2020,12,세종,11299.199999999999,102㎡~
2020,12,강원,10355.4,모든면적
2020,12,강원,11837.099999999999,60㎡
2020,12,강원,10048.5,60㎡~85㎡
2020,12,강원,9504.0,85㎡~102㎡
2020,12,강원,14100.9,102㎡~
2020,12,충북,8527.199999999999,모든면적
2020,12,충북,8550.3,60㎡
2020,12,충북,8596.5,60㎡~85㎡
2020,12,충북,8929.8,85㎡~102㎡
2020,12,충북,9230.1,102㎡~
2020,12,충남,9111.3,모든면적
2020,12,충남,8814.3,60㎡
2020,12,충남,9193.8,60㎡~85㎡
2020,12,충남,9748.199999999999,85㎡~102㎡
2020,12,충남,,102㎡~
2020,12,전북,8811.0,모든면적
2020,12,전북,8408.4,60㎡
2020,12,전북,8718.6,60㎡~85㎡
2020,12,전북,7949.7,85㎡~102㎡
2020,12,전북,8629.5,102㎡~
2020,12,전남,9342.3,모든면적
2020,12,전남,8778.0,60㎡
2020,12,전남,9345.6,60㎡~85㎡
2020,12,전남,9969.3,85㎡~102㎡
2020,12,전남,10929.599999999999,102㎡~
2020,12,경북,10345.5,모든면적
2020,12,경북,10487.4,60㎡
2020,12,경북,10335.599999999999,60㎡~85㎡
2020,12,경북,12929.4,85㎡~102㎡
2020,12,경북,12309.0,102㎡~
2020,12,경남,9860.4,모든면적
2020,12,경남,9702.0,60㎡
2020,12,경남,9810.9,60㎡~85㎡
2020,12,경남,15576.0,85㎡~102㎡
2020,12,경남,10447.8,102㎡~
2020,12,제주,15338.4,모든면적
2020,12,제주,14397.9,60㎡
2020,12,제주,15378.0,60㎡~85㎡
2020,12,제주,,85㎡~102㎡
2020,12,제주,,102㎡~
2021,1,서울,28267.8,모든면적
2021,1,서울,28680.3,60㎡
2021,1,서울,26043.6,60㎡~85㎡
2021,1,서울,32237.699999999997,85㎡~102㎡
2021,1,서울,31287.3,102㎡~
2021,1,인천,15602.4,모든면적
2021,1,인천,15543.0,60㎡
2021,1,인천,15335.099999999999,60㎡~85㎡
2021,1,인천,15236.099999999999,85㎡~102㎡
2021,1,인천,16229.4,102㎡~
2021,1,경기,14414.4,모든면적
2021,1,경기,13384.8,60㎡
2021,1,경기,14450.699999999999,60㎡~85㎡
2021,1,경기,14978.699999999999,85㎡~102㎡
2021,1,경기,16889.399999999998,102㎡~
2021,1,부산,14038.199999999999,모든면적
2021,1,부산,14166.9,60㎡
2021,1,부산,13919.4,60㎡~85㎡
2021,1,부산,12678.599999999999,85㎡~102㎡
2021,1,부산,13025.099999999999,102㎡~
2021,1,대구,15354.9,모든면적
2021,1,대구,15298.8,60㎡
2021,1,대구,15391.199999999999,60㎡~85㎡
2021,1,대구,16061.099999999999,85㎡~102㎡
2021,1,대구,16094.099999999999,102㎡~
2021,1,광주,12906.3,모든면적
2021,1,광주,11619.3,60㎡
2021,1,광주,12903.0,60㎡~85㎡
2021,1,광주,15213.0,85㎡~102㎡
2021,1,광주,14586.0,102㎡~
2021,1,대전,10579.8,모든면적
2021,1,대전,10101.3,60㎡
2021,1,대전,10652.4,60㎡~85㎡
2021,1,대전,,85㎡~102㎡
2021,1,대전,,102㎡~
2021,1,울산,13787.4,모든면적
2021,1,울산,13998.599999999999,60㎡
2021,1,울산,15239.4,60㎡~85㎡
2021,1,울산,,85㎡~102㎡
2021,1,울산,14949.0,102㎡~
2021,1,세종,12533.4,모든면적
2021,1,세종,13335.3,60㎡
2021,1,세종,12879.9,60㎡~85㎡
2021,1,세종,12305.699999999999,85㎡~102㎡
2021,1,세종,11457.599999999999,102㎡~
2021,1,강원,10355.4,모든면적
2021,1,강원,11837.099999999999,60㎡
2021,1,강원,10048.5,60㎡~85㎡
2021,1,강원,9504.0,85㎡~102㎡
2021,1,강원,14100.9,102㎡~
2021,1,충북,8527.199999999999,모든면적
2021,1,충북,8550.3,60㎡
2021,1,충북,8596.5,60㎡~85㎡
2021,1,충북,8929.8,85㎡~102㎡
2021,1,충북,9230.1,102㎡~
2021,1,충남,9111.3,모든면적
2021,1,충남,8814.3,60㎡
2021,1,충남,9193.8,60㎡~85㎡
2021,1,충남,9748.199999999999,85㎡~102㎡
2021,1,충남,,102㎡~
2021,1,전북,8708.699999999999,모든면적
2021,1,전북,8408.4,60㎡
2021,1,전북,8622.9,60㎡~85㎡
2021,1,전북,7949.7,85㎡~102㎡
2021,1,전북,8596.5,102㎡~
2021,1,전남,9329.1,모든면적
2021,1,전남,8844.0,60㎡
2021,1,전남,9329.1,60㎡~85㎡
2021,1,전남,9969.3,85㎡~102㎡
2021,1,전남,10929.599999999999,102㎡~
2021,1,경북,10345.5,모든면적
2021,1,경북,10487.4,60㎡
2021,1,경북,10335.599999999999,60㎡~85㎡
2021,1,경북,12929.4,85㎡~102㎡
2021,1,경북,12309.0,102㎡~
2021,1,경남,9860.4,모든면적
2021,1,경남,9702.0,60㎡
2021,1,경남,9810.9,60㎡~85㎡
2021,1,경남,15576.0,85㎡~102㎡
2021,1,경남,10447.8,102㎡~
2021,1,제주,17156.7,모든면적
2021,1,제주,15463.8,60㎡
2021,1,제주,17169.899999999998,60㎡~85㎡
2021,1,제주,,85㎡~102㎡
2021,1,제주,,102㎡~
2021,2,서울,28182.0,모든면적
2021,2,서울,28568.1,60㎡
2021,2,서울,25967.699999999997,60㎡~85㎡
2021,2,서울,29508.6,85㎡~102㎡
2021,2,서울,31287.3,102㎡~
2021,2,인천,15651.9,모든면적
2021,2,인천,15543.0,60㎡
2021,2,인천,15539.699999999999,60㎡~85㎡
2021,2,인천,16067.699999999999,85㎡~102㎡
2021,2,인천,19974.899999999998,102㎡~
2021,2,경기,14460.599999999999,모든면적
2021,2,경기,13434.3,60㎡
2021,2,경기,14457.3,60㎡~85㎡
2021,2,경기,14833.5,85㎡~102㎡
2021,2,경기,16876.2,102㎡~
2021,2,부산,14163.599999999999,모든면적
2021,2,부산,14298.9,60㎡
2021,2,부산,14097.599999999999,60㎡~85㎡
2021,2,부산,12678.599999999999,85㎡~102㎡
2021,2,부산,13025.099999999999,102㎡~
2021,2,대구,15328.5,모든면적
2021,2,대구,15292.199999999999,60㎡
2021,2,대구,15368.099999999999,60㎡~85㎡
2021,2,대구,16219.5,85㎡~102㎡
2021,2,대구,15800.4,102㎡~
2021,2,광주,13902.9,모든면적
2021,2,광주,11619.3,60㎡
2021,2,광주,12903.0,60㎡~85㎡
2021,2,광주,15213.0,85㎡~102㎡
2021,2,광주,15411.0,102㎡~
2021,2,대전,11358.599999999999,모든면적
2021,2,대전,10101.3,60㎡
2021,2,대전,11408.099999999999,60㎡~85㎡
2021,2,대전,,85㎡~102㎡
2021,2,대전,,102㎡~
2021,2,울산,13787.4,모든면적
2021,2,울산,13998.599999999999,60㎡
2021,2,울산,15239.4,60㎡~85㎡
2021,2,울산,,85㎡~102㎡
2021,2,울산,14949.0,102㎡~
2021,2,세종,12533.4,모든면적
2021,2,세종,13335.3,60㎡
2021,2,세종,12879.9,60㎡~85㎡
2021,2,세종,12305.699999999999,85㎡~102㎡
2021,2,세종,11457.599999999999,102㎡~
2021,2,강원,10401.599999999999,모든면적
2021,2,강원,10903.199999999999,60㎡
2021,2,강원,10173.9,60㎡~85㎡
2021,2,강원,9504.0,85㎡~102㎡
2021,2,강원,13635.599999999999,102㎡~
2021,2,충북,8606.4,모든면적
2021,2,충북,8550.3,60㎡
2021,2,충북,8840.699999999999,60㎡~85㎡
2021,2,충북,8929.8,85㎡~102㎡
2021,2,충북,9230.1,102㎡~
2021,2,충남,9141.0,모든면적
2021,2,충남,8811.0,60㎡
2021,2,충남,9220.199999999999,60㎡~85㎡
2021,2,충남,9748.199999999999,85㎡~102㎡
2021,2,충남,,102㎡~
2021,2,전북,8718.6,모든면적
2021,2,전북,8408.4,60㎡
2021,2,전북,8626.199999999999,60㎡~85㎡
2021,2,전북,7949.7,85㎡~102㎡
2021,2,전북,8570.1,102㎡~
2021,2,전남,9827.4,모든면적
2021,2,전남,8844.0,60㎡
2021,2,전남,10078.199999999999,60㎡~85㎡
2021,2,전남,9969.3,85㎡~102㎡
2021,2,전남,10929.599999999999,102㎡~
2021,2,경북,10107.9,모든면적
2021,2,경북,9969.3,60㎡
2021,2,경북,10104.6,60㎡~85㎡
2021,2,경북,12929.4,85㎡~102㎡
2021,2,경북,12309.0,102㎡~
2021,2,경남,10309.199999999999,모든면적
2021,2,경남,9702.0,60㎡
2021,2,경남,10249.8,60㎡~85㎡
2021,2,경남,16566.0,85㎡~102㎡
2021,2,경남,10447.8,102㎡~
2021,2,제주,17156.7,모든면적
2021,2,제주,15463.8,60㎡
2021,2,제주,17169.899999999998,60㎡~85㎡
2021,2,제주,,85㎡~102㎡
2021,2,제주,,102㎡~
2021,3,서울,28290.899999999998,모든면적
2021,3,서울,28637.399999999998,60㎡
2021,3,서울,25964.399999999998,60㎡~85㎡
2021,3,서울,29508.6,85㎡~102㎡
2021,3,서울,31287.3,102㎡~
2021,3,인천,15717.9,모든면적
2021,3,인천,15840.0,60㎡
2021,3,인천,15572.699999999999,60㎡~85㎡
2021,3,인천,16067.699999999999,85㎡~102㎡
2021,3,인천,19974.899999999998,102㎡~
2021,3,경기,14440.8,모든면적
2021,3,경기,13424.4,60㎡
2021,3,경기,14437.5,60㎡~85㎡
2021,3,경기,14836.8,85㎡~102㎡
2021,3,경기,16632.0,102㎡~
2021,3,부산,14163.599999999999,모든면적
2021,3,부산,14298.9,60㎡
2021,3,부산,14097.599999999999,60㎡~85㎡
2021,3,부산,12678.599999999999,85㎡~102㎡
2021,3,부산,13025.099999999999,102㎡~
2021,3,대구,15470.4,모든면적
2021,3,대구,15288.9,60㎡
2021,3,대구,15516.599999999999,60㎡~85㎡
2021,3,대구,16094.099999999999,85㎡~102㎡
2021,3,대구,16292.099999999999,102㎡~
2021,3,광주,13919.4,모든면적
2021,3,광주,11619.3,60㎡
2021,3,광주,12932.699999999999,60㎡~85㎡
2021,3,광주,15213.0,85㎡~102㎡
2021,3,광주,15411.0,102㎡~
2021,3,대전,11358.599999999999,모든면적
2021,3,대전,10101.3,60㎡
2021,3,대전,11408.099999999999,60㎡~85㎡
2021,3,대전,,85㎡~102㎡
2021,3,대전,,102㎡~
2021,3,울산,13965.599999999999,모든면적
2021,3,울산,14199.9,60㎡
2021,3,울산,15071.099999999999,60㎡~85㎡
2021,3,울산,,85㎡~102㎡
2021,3,울산,14949.0,102㎡~
2021,3,세종,12533.4,모든면적
2021,3,세종,13335.3,60㎡
2021,3,세종,12879.9,60㎡~85㎡
2021,3,세종,12305.699999999999,85㎡~102㎡
2021,3,세종,11457.599999999999,102㎡~
2021,3,강원,9576.6,모든면적
2021,3,강원,10903.199999999999,60㎡
2021,3,강원,9421.5,60㎡~85㎡
2021,3,강원,9005.699999999999,85㎡~102㎡
2021,3,강원,12497.099999999999,102㎡~
2021,3,충북,8619.6,모든면적
2021,3,충북,8573.4,60㎡
2021,3,충북,8952.9,60㎡~85㎡
2021,3,충북,8929.8,85㎡~102㎡
2021,3,충북,9273.0,102㎡~
2021,3,충남,9124.5,모든면적
2021,3,충남,8801.1,60㎡
2021,3,충남,9183.9,60㎡~85㎡
2021,3,충남,9748.199999999999,85㎡~102㎡
2021,3,충남,11157.3,102㎡~
2021,3,전북,8718.6,모든면적
2021,3,전북,8408.4,60㎡
2021,3,전북,8626.199999999999,60㎡~85㎡
2021,3,전북,7949.7,85㎡~102㎡
2021,3,전북,8570.1,102㎡~
2021,3,전남,9909.9,모든면적
2021,3,전남,8844.0,60㎡
2021,3,전남,10167.3,60㎡~85㎡
2021,3,전남,10117.8,85㎡~102㎡
2021,3,전남,10748.099999999999,102㎡~
2021,3,경북,10107.9,모든면적
2021,3,경북,9969.3,60㎡
2021,3,경북,10104.6,60㎡~85㎡
2021,3,경북,12929.4,85㎡~102㎡
2021,3,경북,12309.0,102㎡~
2021,3,경남,10404.9,모든면적
2021,3,경남,9870.3,60㎡
2021,3,경남,10352.099999999999,60㎡~85㎡
2021,3,경남,16064.4,85㎡~102㎡
2021,3,경남,10863.599999999999,102㎡~
2021,3,제주,23756.699999999997,모든면적
2021,3,제주,15463.8,60㎡
2021,3,제주,23694.0,60㎡~85㎡
2021,3,제주,,85㎡~102㎡
2021,3,제주,25499.1,102㎡~
2021,4,서울,28135.8,모든면적
2021,4,서울,28558.199999999997,60㎡
2021,4,서울,25469.399999999998,60㎡~85㎡
2021,4,서울,29508.6,85㎡~102㎡
2021,4,서울,32118.899999999998,102㎡~
2021,4,인천,15549.599999999999,모든면적
2021,4,인천,15543.0,60㎡
2021,4,인천,15467.099999999999,60㎡~85㎡
2021,4,인천,16067.699999999999,85㎡~102㎡
2021,4,인천,17173.2,102㎡~
2021,4,경기,14364.9,모든면적
2021,4,경기,13559.699999999999,60㎡
2021,4,경기,14374.8,60㎡~85㎡
2021,4,경기,14170.199999999999,85㎡~102㎡
2021,4,경기,16450.5,102㎡~
2021,4,부산,14427.599999999999,모든면적
2021,4,부산,14487.0,60㎡
2021,4,부산,14374.8,60㎡~85㎡
2021,4,부산,12678.599999999999,85㎡~102㎡
2021,4,부산,13025.099999999999,102㎡~
2021,4,대구,15536.4,모든면적
2021,4,대구,14850.0,60㎡
2021,4,대구,15572.699999999999,60㎡~85㎡
2021,4,대구,16094.099999999999,85㎡~102㎡
2021,4,대구,16434.0,102㎡~
2021,4,광주,13919.4,모든면적
2021,4,광주,11619.3,60㎡
2021,4,광주,12932.699999999999,60㎡~85㎡
2021,4,광주,15213.0,85㎡~102㎡
2021,4,광주,15411.0,102㎡~
2021,4,대전,11484.0,모든면적
2021,4,대전,10454.4,60㎡
2021,4,대전,11484.0,60㎡~85㎡
2021,4,대전,,85㎡~102㎡
2021,4,대전,,102㎡~
2021,4,울산,14312.099999999999,모든면적
2021,4,울산,14199.9,60㎡
2021,4,울산,14279.099999999999,60㎡~85㎡
2021,4,울산,11599.5,85㎡~102㎡
2021,4,울산,14949.0,102㎡~
2021,4,세종,12533.4,모든면적
2021,4,세종,13335.3,60㎡
2021,4,세종,12879.9,60㎡~85㎡
2021,4,세종,12305.699999999999,85㎡~102㎡
2021,4,세종,11457.599999999999,102㎡~
2021,4,강원,9504.0,모든면적
2021,4,강원,10566.599999999999,60㎡
2021,4,강원,9368.699999999999,60㎡~85㎡
2021,4,강원,9005.699999999999,85㎡~102㎡
2021,4,강원,12348.599999999999,102㎡~
2021,4,충북,8586.6,모든면적
2021,4,충북,8573.4,60㎡
2021,4,충북,8837.4,60㎡~85㎡
2021,4,충북,8929.8,85㎡~102㎡
2021,4,충북,9075.0,102㎡~
2021,4,충남,9170.699999999999,모든면적
2021,4,충남,9065.1,60㎡
2021,4,충남,9203.699999999999,60㎡~85㎡
2021,4,충남,10223.4,85㎡~102㎡
2021,4,충남,11157.3,102㎡~
2021,4,전북,8761.5,모든면적
2021,4,전북,8421.6,60㎡
2021,4,전북,8669.1,60㎡~85㎡
2021,4,전북,7949.7,85㎡~102㎡
2021,4,전북,8570.1,102㎡~
2021,4,전남,9669.0,모든면적
2021,4,전남,8844.0,60㎡
2021,4,전남,9794.4,60㎡~85㎡
2021,4,전남,10117.8,85㎡~102㎡
2021,4,전남,10665.599999999999,102㎡~
2021,4,경북,10190.4,모든면적
2021,4,경북,10084.8,60㎡
2021,4,경북,10170.599999999999,60㎡~85㎡
2021,4,경북,12929.4,85㎡~102㎡
2021,4,경북,12635.699999999999,102㎡~
2021,4,경남,10296.0,모든면적
2021,4,경남,10018.8,60㎡
2021,4,경남,10236.599999999999,60㎡~85㎡
2021,4,경남,16067.699999999999,85㎡~102㎡
2021,4,경남,10635.9,102㎡~
2021,4,제주,23756.699999999997,모든면적
2021,4,제주,15463.8,60㎡
2021,4,제주,23694.0,60㎡~85㎡
2021,4,제주,,85㎡~102㎡
2021,4,제주,25499.1,102㎡~
2021,5,서울,28597.8,모든면적
2021,5,서울,28960.8,60㎡
2021,5,서울,25538.699999999997,60㎡~85㎡
2021,5,서울,30119.1,85㎡~102㎡
2021,5,서울,30082.8,102㎡~
2021,5,인천,15189.9,모든면적
2021,5,인천,15265.8,60㎡
2021,5,인천,15067.8,60㎡~85㎡
2021,5,인천,15915.9,85㎡~102㎡
2021,5,인천,17559.3,102㎡~
2021,5,경기,13982.099999999999,모든면적
2021,5,경기,13368.3,60㎡
2021,5,경기,14011.8,60㎡~85㎡
2021,5,경기,14005.199999999999,85㎡~102㎡
2021,5,경기,17305.2,102㎡~
2021,5,부산,14579.4,모든면적
2021,5,부산,14572.8,60㎡
2021,5,부산,14533.199999999999,60㎡~85㎡
2021,5,부산,12615.9,85㎡~102㎡
2021,5,부산,13457.4,102㎡~
2021,5,대구,15519.9,모든면적
2021,5,대구,15005.099999999999,60㎡
2021,5,대구,15556.199999999999,60㎡~85㎡
2021,5,대구,14632.199999999999,85㎡~102㎡
2021,5,대구,16483.5,102㎡~
2021,5,광주,13978.8,모든면적
2021,5,광주,11734.8,60㎡
2021,5,광주,13051.5,60㎡~85㎡
2021,5,광주,,85㎡~102㎡
2021,5,광주,15846.599999999999,102㎡~
2021,5,대전,12213.3,모든면적
2021,5,대전,13437.599999999999,60㎡
2021,5,대전,12200.099999999999,60㎡~85㎡
2021,5,대전,,85㎡~102㎡
2021,5,대전,,102㎡~
2021,5,울산,14586.0,모든면적
2021,5,울산,14203.199999999999,60㎡
2021,5,울산,14609.099999999999,60㎡~85㎡
2021,5,울산,11599.5,85㎡~102㎡
2021,5,울산,,102㎡~
2021,5,세종,12533.4,모든면적
2021,5,세종,13335.3,60㎡
2021,5,세종,12879.9,60㎡~85㎡
2021,5,세종,12305.699999999999,85㎡~102㎡
2021,5,세종,11457.599999999999,102㎡~
2021,5,강원,9454.5,모든면적
2021,5,강원,10220.099999999999,60㎡
2021,5,강원,9339.0,60㎡~85㎡
2021,5,강원,9088.199999999999,85㎡~102㎡
2021,5,강원,12724.8,102㎡~
2021,5,충북,8586.6,모든면적
2021,5,충북,8573.4,60㎡
2021,5,충북,8721.9,60㎡~85㎡
2021,5,충북,8870.4,85㎡~102㎡
2021,5,충북,9075.0,102㎡~
2021,5,충남,9177.3,모든면적
2021,5,충남,9177.3,60㎡
2021,5,충남,9210.3,60㎡~85㎡
2021,5,충남,10223.4,85㎡~102㎡
2021,5,충남,10728.3,102㎡~
2021,5,전북,8853.9,모든면적
2021,5,전북,8606.4,60㎡
2021,5,전북,8731.8,60㎡~85㎡
