Number,X,Y,Al,Ti,Cr,Fe,Co,Ni,Cu,Zr,Mo,W,Mn,Si,Mg,Resistance,Thickness,Resistivity,Ex_resistivity,ravg,delta,dHmix,ENavg,dEN,N,Compo
48268,-39,-11,44.12292,30.34042,0,25.53667,0,0,0,0,0,0,0,0,0,1.052,625.3063,297.9934691,281.6271613,0.145733152,0.113655416,-26.29080026,1.669214877,0.094253416,3,Al/Ti/Fe
48269,-39,-9,43.48242,31.22092,0,25.29667,0,0,0,0,0,0,0,0,0,1.046,624.9512,296.1256267,279.4295462,0.145998877,0.114090516,-26.50109987,1.668774927,0.093916646,3,Al/Ti/Fe
48270,-39,-7,42.84192,32.10142,0,25.05667,0,0,0,0,0,0,0,0,0,1.055,624.8529,298.6265737,281.6007204,0.146264602,0.114491624,-26.69634323,1.668334977,0.093576596,3,Al/Ti/Fe
48271,-39,-5,42.20142,32.98192,0,24.81667,0,0,0,0,0,0,0,0,0,1.045,624.7545,295.749409,278.393783,0.146530327,0.11485944,-26.87653033,1.667895027,0.093233229,3,Al/Ti/Fe
48272,-39,-3,41.56092,33.86242,0,24.57667,0,0,0,0,0,0,0,0,0,1.033,624.6562,292.3072441,274.6218454,0.146796052,0.11519462,-27.04166116,1.667455077,0.09288651,3,Al/Ti/Fe
48273,-39,-1,40.92042,34.74292,0,24.33667,0,0,0,0,0,0,0,0,0,1.042,624.5579,294.8075673,276.7923958,0.147061777,0.11549778,-27.19173573,1.667015127,0.092536399,3,Al/Ti/Fe
48274,-39,1,40.27992,35.62342,0,24.09667,0,0,0,0,0,0,0,0,0,1.028,624.4595,290.8007978,272.4558535,0.147327502,0.115769501,-27.32675404,1.666575177,0.092182859,3,Al/Ti/Fe
48275,-39,3,39.63942,36.50392,0,23.85667,0,0,0,0,0,0,0,0,0,1.024,624.3612,289.6236786,270.9489615,0.147593227,0.116010327,-27.44671609,1.666135227,0.091825851,3,Al/Ti/Fe
48276,-39,5,38.99892,37.38442,0,23.61667,0,0,0,0,0,0,0,0,0,1.022,624.2629,289.0124978,270.008008,0.147858952,0.116220772,-27.55162187,1.665695277,0.091465333,3,Al/Ti/Fe
48277,-39,7,38.35842,38.26492,0,23.37667,0,0,0,0,0,0,0,0,0,1.019,624.1645,288.1187024,268.7844398,0.148124677,0.116401315,-27.6414714,1.665255327,0.091101263,3,Al/Ti/Fe
48278,-39,9,37.71792,39.14542,0,23.13667,0,0,0,0,0,0,0,0,0,1.013,624.0662,286.3771145,266.7130792,0.148390402,0.116552409,-27.71626466,1.664815377,0.0907336,3,Al/Ti/Fe
48279,-39,11,37.07742,40.02592,0,22.89667,0,0,0,0,0,0,0,0,0,1.011,623.9679,285.7666907,265.7728827,0.148656127,0.116674476,-27.77600166,1.664375427,0.090362298,3,Al/Ti/Fe
48280,-39,13,36.43692,40.90642,0,22.65667,0,0,0,0,0,0,0,0,0,1.007,623.8695,284.5911737,264.2675929,0.148921852,0.116767914,-27.82068239,1.663935477,0.089987314,3,Al/Ti/Fe
48281,-39,15,35.79642,41.78692,0,22.41667,0,0,0,0,0,0,0,0,0,1.01,623.7712,285.3940371,264.7406836,0.149187577,0.116833092,-27.85030687,1.663495527,0.089608601,3,Al/Ti/Fe
48282,-39,17,35.15592,42.66742,0,22.17667,0,0,0,0,0,0,0,0,0,1.008,623.6729,284.7840143,263.800888,0.149453302,0.116870357,-27.86487508,1.663055577,0.089226111,3,Al/Ti/Fe
48283,-37,-21,46.34229,26.014,0,27.64371,0,0,0,0,0,0,0,0,0,1.073,627.2675,304.8952865,290.0847752,0.144251195,0.111956041,-24.99334003,1.673417562,0.096869926,3,Al/Ti/Fe
48284,-37,-19,46.09743,26.628,0,27.27457,0,0,0,0,0,0,0,0,0,1.055,626.1205,299.2323788,284.2059507,0.144474832,0.112188151,-25.20047105,1.672666854,0.096438505,3,Al/Ti/Fe
48285,-37,-17,45.65475,27.37525,0,26.97,0,0,0,0,0,0,0,0,0,1.058,625.0812,299.585167,284.2858942,0.144719513,0.112591449,-25.43599156,1.672071525,0.096062381,3,Al/Ti/Fe
48286,-37,-15,45.01425,28.25575,0,26.73,0,0,0,0,0,0,0,0,0,1.064,624.1495,300.8350658,285.2060202,0.144985238,0.113155451,-25.69303085,1.671631575,0.095745103,3,Al/Ti/Fe
48287,-37,-13,44.37375,29.13625,0,26.49,0,0,0,0,0,0,0,0,0,1.057,623.418,298.5056302,282.5468118,0.145250963,0.113682754,-25.93501387,1.671191625,0.095424741,3,Al/Ti/Fe
48288,-37,-11,43.73325,30.01675,0,26.25,0,0,0,0,0,0,0,0,0,1.051,622.8061,296.5198526,280.2312615,0.145516688,0.114174225,-26.16194063,1.670751675,0.095101266,3,Al/Ti/Fe
48289,-37,-9,43.09275,30.89725,0,26.01,0,0,0,0,0,0,0,0,0,1.048,622.4131,295.4868847,278.8685209,0.145782413,0.114630678,-26.37381113,1.670311725,0.094774644,3,Al/Ti/Fe
48290,-37,-7,42.45225,31.77775,0,25.77,0,0,0,0,0,0,0,0,0,1.053,622.2389,296.8135555,279.8654188,0.146048138,0.115052877,-26.57062537,1.669871775,0.094444843,3,Al/Ti/Fe
48291,-37,-5,41.81175,32.65825,0,25.53,0,0,0,0,0,0,0,0,0,1.04,622.0648,293.0671686,275.7892592,0.146313863,0.115441542,-26.75238335,1.669431825,0.094111829,3,Al/Ti/Fe
48292,-37,-3,41.17125,33.53875,0,25.29,0,0,0,0,0,0,0,0,0,1.042,621.8906,293.5485324,275.9408502,0.146579588,0.115797349,-26.91908506,1.668991875,0.093775569,3,Al/Ti/Fe
48293,-37,-1,40.53075,34.41925,0,25.05,0,0,0,0,0,0,0,0,0,1.023,621.7164,288.1151924,270.1777375,0.146845313,0.116120933,-27.07073051,1.668551925,0.093436028,3,Al/Ti/Fe
48294,-37,1,39.89025,35.29975,0,24.81,0,0,0,0,0,0,0,0,0,1.028,621.5423,289.4423044,271.1750768,0.147111038,0.116412893,-27.2073197,1.668111975,0.093093169,3,Al/Ti/Fe
48295,-37,3,39.24975,36.18025,0,24.57,0,0,0,0,0,0,0,0,0,1.03,621.3681,289.9241418,271.3271414,0.147376763,0.11667379,-27.32885263,1.667672025,0.092746956,3,Al/Ti/Fe
48296,-37,5,38.60925,37.06075,0,24.33,0,0,0,0,0,0,0,0,0,1.024,621.1939,288.1544568,269.2276837,0.147642488,0.116904155,-27.4353293,1.667232075,0.09239735,3,Al/Ti/Fe
48297,-37,7,37.96875,37.94125,0,24.09,0,0,0,0,0,0,0,0,0,1.02,621.0198,286.9484088,267.6918629,0.147908213,0.117104484,-27.5267497,1.666792125,0.092044314,3,Al/Ti/Fe
48298,-37,9,37.32825,38.82175,0,23.85,0,0,0,0,0,0,0,0,0,1.018,620.8456,286.3054318,266.7191132,0.148173938,0.117275244,-27.60311384,1.666352175,0.091687808,3,Al/Ti/Fe
48299,-37,11,36.68775,39.70225,0,23.61,0,0,0,0,0,0,0,0,0,1.012,620.6714,284.5381139,264.6220226,0.148439663,0.117416874,-27.66442172,1.665912225,0.091327791,3,Al/Ti/Fe
48300,-37,13,36.04725,40.58275,0,23.37,0,0,0,0,0,0,0,0,0,1.01,620.4973,283.8961297,263.6502655,0.148705388,0.117529785,-27.71067334,1.665472275,0.090964221,3,Al/Ti/Fe
48301,-37,15,35.40675,41.46325,0,23.13,0,0,0,0,0,0,0,0,0,1.012,620.3231,284.3784407,263.8028038,0.148971113,0.117614362,-27.7418687,1.665032325,0.090597055,3,Al/Ti/Fe
48302,-37,17,34.76625,42.34375,0,22.89,0,0,0,0,0,0,0,0,0,1.009,620.1489,283.4557988,262.5503891,0.149236838,0.117670965,-27.75800779,1.664592375,0.090226251,3,Al/Ti/Fe
48303,-37,19,34.25,43.31809,0,22.43191,0,0,0,0,0,0,0,0,0,1.005,619.9748,282.2528273,260.995898,0.14956746,0.1174494,-27.7918348,1.663682011,0.089546659,3,Al/Ti/Fe
48304,-37,21,33.83925,44.37106,0,21.78969,0,0,0,0,0,0,0,0,0,1.006,619.8006,282.4542898,260.8277153,0.149952724,0.116967906,-27.83658165,1.662374424,0.08858612,3,Al/Ti/Fe
48305,-35,-23,45.9706,25.23026,0,28.79914,0,0,0,0,0,0,0,0,0,1.068,626.7557,303.2269147,288.6443872,0.143835728,0.112309506,-24.68436934,1.675881134,0.098100409,3,Al/Ti/Fe
48306,-35,-21,45.68886,25.868,0,28.44314,0,0,0,0,0,0,0,0,0,1.048,625.4204,296.9145824,282.1058818,0.144062803,0.112619049,-24.90372218,1.675161708,0.097705167,3,Al/Ti/Fe
48307,-35,-19,45.444,26.482,0,28.074,0,0,0,0,0,0,0,0,0,1.051,624.1928,297.1800647,282.1554473,0.14428644,0.112866511,-25.110372,1.674411,0.09729091,3,Al/Ti/Fe
48308,-35,-17,45.19914,27.096,0,27.70486,0,0,0,0,0,0,0,0,0,1.049,623.0727,296.0822778,280.8417436,0.144510077,0.113090462,-25.31112652,1.673660292,0.096869063,3,Al/Ti/Fe
48309,-35,-15,44.62458,27.93208,0,27.44333,0,0,0,0,0,0,0,0,0,1.067,622.0603,300.6734681,285.1221391,0.144768773,0.11361159,-25.55847036,1.673168373,0.096541389,3,Al/Ti/Fe
48310,-35,-13,43.98408,28.81258,0,27.20333,0,0,0,0,0,0,0,0,0,1.052,621.1554,296.0153328,280.1342311,0.145034498,0.114160953,-25.80202426,1.672728423,0.096230705,3,Al/Ti/Fe
48311,-35,-11,43.34358,29.69308,0,26.96333,0,0,0,0,0,0,0,0,0,1.061,620.3582,298.1646227,281.9537483,0.145300223,0.114674161,-26.03052191,1.672288473,0.095916998,3,Al/Ti/Fe
48312,-35,-9,42.70308,30.57358,0,26.72333,0,0,0,0,0,0,0,0,0,1.042,619.875,292.5971168,276.0564695,0.145565948,0.115152051,-26.24396329,1.671848523,0.095600236,3,Al/Ti/Fe
48313,-35,-7,42.06258,31.45408,0,26.48333,0,0,0,0,0,0,0,0,0,1.06,619.625,297.5315325,280.6611125,0.145831673,0.115595411,-26.44234841,1.671408573,0.09528039,3,Al/Ti/Fe
48314,-35,-5,41.42208,32.33458,0,26.24333,0,0,0,0,0,0,0,0,0,1.045,619.375,293.2028344,276.0026416,0.146097398,0.116004981,-26.62567726,1.670968623,0.094957429,3,Al/Ti/Fe
48315,-35,-3,40.78158,33.21508,0,26.00333,0,0,0,0,0,0,0,0,0,1.032,619.125,289.438461,271.9084955,0.146363123,0.116381458,-26.79394986,1.670528673,0.09463132,3,Al/Ti/Fe
48316,-35,-1,40.14108,34.09558,0,25.76333,0,0,0,0,0,0,0,0,0,1.029,618.875,288.4805359,270.6207976,0.146628848,0.116725497,-26.94716619,1.670088723,0.094302031,3,Al/Ti/Fe
48317,-35,1,39.50058,34.97608,0,25.52333,0,0,0,0,0,0,0,0,0,1.033,618.625,289.4849501,271.2954391,0.146894573,0.117037713,-27.08532626,1.669648773,0.093969528,3,Al/Ti/Fe
48318,-35,3,38.86008,35.85658,0,25.28333,0,0,0,0,0,0,0,0,0,1.027,618.375,287.6872196,269.1679359,0.147160298,0.117318688,-27.20843007,1.669208823,0.093633777,3,Al/Ti/Fe
48319,-35,5,38.21958,36.73708,0,25.04333,0,0,0,0,0,0,0,0,0,1.028,618.125,287.8509225,269.001866,0.147426023,0.117568967,-27.31647762,1.668768873,0.093294743,3,Al/Ti/Fe
48320,-35,7,37.57908,37.61758,0,24.80333,0,0,0,0,0,0,0,0,0,1.024,617.875,286.614912,267.4360828,0.147691748,0.117789063,-27.4094689,1.668328923,0.092952391,3,Al/Ti/Fe
48321,-35,9,36.93858,38.49808,0,24.56333,0,0,0,0,0,0,0,0,0,1.018,617.625,284.8202393,265.3116373,0.147957473,0.11797946,-27.48740392,1.667888973,0.092606682,3,Al/Ti/Fe
48322,-35,11,36.29808,39.37858,0,24.32333,0,0,0,0,0,0,0,0,0,1.014,617.375,283.5862673,263.7478925,0.148223198,0.118140611,-27.55028268,1.667449023,0.092257581,3,Al/Ti/Fe
48323,-35,13,35.65758,40.25908,0,24.08333,0,0,0,0,0,0,0,0,0,1.013,617.125,283.1918741,263.0237266,0.148488923,0.118272942,-27.59810518,1.667009073,0.091905047,3,Al/Ti/Fe
48324,-35,15,35.01708,41.13958,0,23.84333,0,0,0,0,0,0,0,0,0,1.011,616.875,282.5182631,262.0203429,0.148754648,0.118376853,-27.63087142,1.666569123,0.091549042,3,Al/Ti/Fe
48325,-35,17,34.418,42.05136,0,23.53064,0,0,0,0,0,0,0,0,0,1.009,616.625,281.8451051,261.0101624,0.149042018,0.118373195,-27.65991461,1.665972544,0.091093114,3,Al/Ti/Fe
48326,-35,19,34.026,43.11955,0,22.85445,0,0,0,0,0,0,0,0,0,1.006,616.375,280.8931823,259.6849696,0.149437542,0.117926907,-27.72909045,1.664591745,0.090135535,3,Al/Ti/Fe
48327,-35,21,33.634,44.18773,0,22.17827,0,0,0,0,0,0,0,0,0,1.006,616.125,280.7792528,259.1977734,0.149833061,0.117423506,-27.780725,1.663210967,0.089146303,3,Al/Ti/Fe
48328,-35,23,33.1232,45.15315,0,21.72365,0,0,0,0,0,0,0,0,0,1.007,615.875,280.9443146,259.0145841,0.150160794,0.117130588,-27.7835121,1.662307345,0.088449655,3,Al/Ti/Fe
48329,-33,-27,45.9708,23.75724,0,30.27196,0,0,0,0,0,0,0,0,0,1.06,628.0366,301.5706146,287.4652122,0.143187638,0.11211827,-24.11923919,1.678974036,0.099588997,3,Al/Ti/Fe
48330,-33,-25,45.61735,24.43674,0,29.94591,0,0,0,0,0,0,0,0,0,1.05,626.4054,297.9497285,283.599636,0.143419462,0.112571326,-24.36361214,1.678324676,0.099247145,3,Al/Ti/Fe
48331,-33,-23,45.28029,25.108,0,29.61171,0,0,0,0,0,0,0,0,0,1.044,624.8818,295.5265994,280.9356264,0.143650775,0.112979518,-24.59814579,1.677656562,0.098892696,3,Al/Ti/Fe
48332,-33,-21,45.03543,25.722,0,29.24257,0,0,0,0,0,0,0,0,0,1.034,623.4658,292.0326277,277.2257378,0.143874412,0.113266296,-24.81020973,1.676905854,0.09850245,3,Al/Ti/Fe
48333,-33,-19,44.79057,26.336,0,28.87343,0,0,0,0,0,0,0,0,0,1.049,622.1574,295.64733,280.6245233,0.144098048,0.113529092,-25.01637836,1.676155146,0.098104907,3,Al/Ti/Fe
48334,-33,-17,44.54571,26.95,0,28.50429,0,0,0,0,0,0,0,0,0,1.053,620.9566,296.2018868,280.9631632,0.144321685,0.113768286,-25.21665168,1.675404438,0.097699979,3,Al/Ti/Fe
48335,-33,-15,44.23492,27.60842,0,28.15667,0,0,0,0,0,0,0,0,0,1.038,619.8634,291.4684488,275.994831,0.144552352,0.114048699,-25.42136636,1.674705677,0.097306903,3,Al/Ti/Fe
48336,-33,-13,43.59442,28.48892,0,27.91667,0,0,0,0,0,0,0,0,0,1.043,618.8779,292.4068113,276.6034208,0.144818077,0.114620246,-25.66649118,1.674265727,0.097005642,3,Al/Ti/Fe
48337,-33,-11,42.95392,29.36942,0,27.67667,0,0,0,0,0,0,0,0,0,1.044,618,292.271976,276.1388127,0.145083802,0.115155299,-25.89655974,1.673825777,0.096701442,3,Al/Ti/Fe
48338,-33,-9,42.31342,30.24992,0,27.43667,0,0,0,0,0,0,0,0,0,1.044,616.8571,291.731462,275.268526,0.145349527,0.115654721,-26.11157203,1.673385827,0.096394273,3,Al/Ti/Fe
48339,-33,-7,41.67292,31.13042,0,27.19667,0,0,0,0,0,0,0,0,0,1.048,616.4583,292.6598792,275.8671704,0.145615252,0.116119322,-26.31152807,1.672945877,0.096084109,3,Al/Ti/Fe
48340,-33,-5,41.03242,32.01092,0,26.95667,0,0,0,0,0,0,0,0,0,1.037,616.2083,289.4706272,272.3481457,0.145880977,0.116549865,-26.49642784,1.672505927,0.095770918,3,Al/Ti/Fe
48341,-33,-3,40.39192,32.89142,0,26.71667,0,0,0,0,0,0,0,0,0,1.034,615.9583,288.5160996,271.0638454,0.146146702,0.116947066,-26.66627135,1.672065977,0.095454673,3,Al/Ti/Fe
48342,-33,-1,39.75142,33.77192,0,26.47667,0,0,0,0,0,0,0,0,0,1.032,615.7083,287.8411674,270.0591404,0.146412427,0.1173116,-26.82105859,1.671626027,0.095135342,3,Al/Ti/Fe
48343,-33,1,39.11092,34.65242,0,26.23667,0,0,0,0,0,0,0,0,0,1.035,615.4583,288.5607012,270.4489015,0.146678152,0.117644102,-26.96078958,1.671186077,0.094812893,3,Al/Ti/Fe
48344,-33,3,38.47042,35.53292,0,25.99667,0,0,0,0,0,0,0,0,0,1.031,615.2083,287.3287301,268.8871575,0.146943877,0.117945171,-27.0854643,1.670746127,0.094487296,3,Al/Ti/Fe
48345,-33,5,37.82992,36.41342,0,25.75667,0,0,0,0,0,0,0,0,0,1.031,614.9583,287.2119693,268.440624,0.147209602,0.118215369,-27.19508276,1.670306177,0.094158518,3,Al/Ti/Fe
48346,-33,7,37.18942,37.29392,0,25.51667,0,0,0,0,0,0,0,0,0,1.022,614.7083,284.5890428,265.4879248,0.147475327,0.118455226,-27.28964496,1.669866227,0.093826525,3,Al/Ti/Fe
48347,-33,9,36.54892,38.17442,0,25.27667,0,0,0,0,0,0,0,0,0,1.022,614.4583,284.4733013,265.0424106,0.147741052,0.11866524,-27.3691509,1.669426277,0.093491282,3,Al/Ti/Fe
48348,-33,11,35.90842,39.05492,0,25.03667,0,0,0,0,0,0,0,0,0,1.017,614.2083,282.966378,263.2057145,0.148006777,0.118845882,-27.43360058,1.668986327,0.093152755,3,Al/Ti/Fe
48349,-33,13,35.26792,39.93542,0,24.79667,0,0,0,0,0,0,0,0,0,1.015,613.9583,282.2949565,262.2045203,0.148272502,0.118997592,-27.48299399,1.668546377,0.092810908,3,Al/Ti/Fe
48350,-33,15,34.62742,40.81592,0,24.55667,0,0,0,0,0,0,0,0,0,1.014,613.7083,281.9019979,261.4817889,0.148538227,0.119120784,-27.51733114,1.668106427,0.092465704,3,Al/Ti/Fe
48351,-33,17,34.194,41.85282,0,23.95318,0,0,0,0,0,0,0,0,0,1.01,613.4583,280.675576,259.88935,0.148912101,0.11882567,-27.59428138,1.666882278,0.091649323,3,Al/Ti/Fe
48352,-33,19,33.802,42.921,0,23.277,0,0,0,0,0,0,0,0,0,1.007,613.2083,279.7278434,258.5683507,0.14930762,0.118397666,-27.66543838,1.6655015,0.090711479,3,Al/Ti/Fe
48353,-33,21,33.41,43.98918,0,22.60082,0,0,0,0,0,0,0,0,0,1.006,612.9583,279.3361306,257.8033712,0.149703139,0.117912632,-27.71905545,1.664120722,0.089742596,3,Al/Ti/Fe
48354,-33,23,32.94026,44.98611,0,22.07363,0,0,0,0,0,0,0,0,0,1.007,612.7083,279.4997579,257.611399,0.150052538,0.117547699,-27.73398469,1.663060597,0.088956147,3,Al/Ti/Fe
48355,-33,25,32.42851,45.94167,0,21.62983,0,0,0,0,0,0,0,0,0,1.005,612.4583,278.8308279,256.5973444,0.150375764,0.11723974,-27.72133224,1.662179954,0.088272583,3,Al/Ti/Fe
48356,-33,27,31.92244,46.89894,0,21.17862,0,0,0,0,0,0,0,0,0,1.014,612.2083,281.2129849,258.6342201,0.150700797,0.116883978,-27.69439821,1.661282858,0.087563802,3,Al/Ti/Fe
48357,-31,-29,45.56425,23.00404,0,31.43171,0,0,0,0,0,0,0,0,0,1.046,628.0361,297.5873696,283.6976328,0.142778985,0.112322527,-23.79623898,1.681450166,0.100652002,3,Al/Ti/Fe
48358,-31,-27,45.2395,23.66182,0,31.09868,0,0,0,0,0,0,0,0,0,1.05,626.2165,297.8598782,283.7344839,0.143006706,0.112786639,-24.0394866,1.680783278,0.100325224,3,Al/Ti/Fe
48359,-31,-25,44.89835,24.33201,0,30.76964,0,0,0,0,0,0,0,0,0,1.04,624.5045,294.21656,279.8503472,0.143236771,0.113241016,-24.27930478,1.680126409,0.099995623,3,Al/Ti/Fe
48360,-31,-23,44.62686,24.962,0,30.41114,0,0,0,0,0,0,0,0,0,1.042,622.9002,294.0250898,279.4359275,0.143462383,0.113595735,-24.50121994,1.679400708,0.099636818,3,Al/Ti/Fe
48361,-31,-21,44.382,25.576,0,30.042,0,0,0,0,0,0,0,0,0,1.034,621.4035,291.0666422,276.261563,0.14368602,0.113897949,-24.71280268,1.67865,0.099262689,3,Al/Ti/Fe
48362,-31,-19,44.13714,26.19,0,29.67286,0,0,0,0,0,0,0,0,0,1.028,620.0144,288.7307858,273.7097898,0.143909657,0.114176071,-24.91849012,1.677899292,0.098881446,3,Al/Ti/Fe
48363,-31,-17,43.89229,26.804,0,29.30371,0,0,0,0,0,0,0,0,0,1.041,618.7329,291.7777299,276.5408176,0.144133295,0.11443048,-25.11828299,1.677148562,0.098492996,3,Al/Ti/Fe
48364,-31,-15,43.64743,27.418,0,28.93457,0,0,0,0,0,0,0,0,0,1.046,617.559,292.6229214,277.1700924,0.144356932,0.114661562,-25.31217982,1.676397854,0.098097272,3,Al/Ti/Fe
48365,-31,-13,43.20475,28.16525,0,28.63,0,0,0,0,0,0,0,0,0,1.04,616.4928,290.4420879,274.7164141,0.144601613,0.11506073,-25.52838332,1.675802525,0.097750258,3,Al/Ti/Fe
48366,-31,-11,42.56425,29.04575,0,28.39,0,0,0,0,0,0,0,0,0,1.034,615.4286,288.2679871,272.2125405,0.144867338,0.115617749,-25.76002276,1.675362575,0.097455321,3,Al/Ti/Fe
48367,-31,-9,41.92375,29.92625,0,28.15,0,0,0,0,0,0,0,0,0,1.055,614.2857,293.5763503,277.1911309,0.145133063,0.116138808,-25.97660593,1.674922625,0.097157496,3,Al/Ti/Fe
48368,-31,-7,41.28325,30.80675,0,27.91,0,0,0,0,0,0,0,0,0,1.027,613.2917,285.3223109,268.6073188,0.145398788,0.116624742,-26.17813285,1.674482675,0.096856757,3,Al/Ti/Fe
48369,-31,-5,40.64275,31.68725,0,27.67,0,0,0,0,0,0,0,0,0,1.041,613.0417,289.0939136,272.0491487,0.145664513,0.117076334,-26.3646035,1.674042725,0.096553077,3,Al/Ti/Fe
48370,-31,-3,40.00225,32.56775,0,27.43,0,0,0,0,0,0,0,0,0,1.033,612.7917,286.7552632,269.3807256,0.145930238,0.117494324,-26.53601789,1.673602775,0.096246427,3,Al/Ti/Fe
48371,-31,-1,39.36175,33.44825,0,27.19,0,0,0,0,0,0,0,0,0,1.035,612.5417,287.1932388,269.4889284,0.146195963,0.117879406,-26.69237602,1.673162825,0.09593678,3,Al/Ti/Fe
48372,-31,1,38.72125,34.32875,0,26.95,0,0,0,0,0,0,0,0,0,1.033,612.2917,286.5212887,268.4872056,0.146461688,0.118232233,-26.83367788,1.672722875,0.095624106,3,Al/Ti/Fe
48373,-31,3,38.08075,35.20925,0,26.71,0,0,0,0,0,0,0,0,0,1.035,612.0417,286.9588113,268.5949554,0.146727413,0.118553422,-26.95992349,1.672282925,0.095308376,3,Al/Ti/Fe
48374,-31,5,37.44025,36.08975,0,26.47,0,0,0,0,0,0,0,0,0,1.028,611.7917,284.901606,266.2079774,0.146993138,0.118843554,-27.07111283,1.671842975,0.094989558,3,Al/Ti/Fe
48375,-31,7,36.79975,36.97025,0,26.23,0,0,0,0,0,0,0,0,0,1.026,611.5417,284.2311282,265.2077269,0.147258863,0.119103175,-27.16724591,1.671403025,0.094667623,3,Al/Ti/Fe
48376,-31,9,36.15925,37.85075,0,25.99,0,0,0,0,0,0,0,0,0,1.026,611.2917,284.1149337,264.7617596,0.147524588,0.119332799,-27.24832273,1.670963075,0.094342537,3,Al/Ti/Fe
48377,-31,11,35.51875,38.73125,0,25.75,0,0,0,0,0,0,0,0,0,1.019,611.0417,282.061126,262.3781791,0.147790313,0.119532912,-27.31434328,1.670523125,0.094014268,3,Al/Ti/Fe
48378,-31,13,34.87825,39.61175,0,25.51,0,0,0,0,0,0,0,0,0,1.021,610.7917,282.4991015,262.4863819,0.148056038,0.11970397,-27.36530758,1.670083175,0.093682783,3,Al/Ti/Fe
48379,-31,15,34.362,40.58609,0,25.05191,0,0,0,0,0,0,0,0,0,1.019,610.5417,281.8303225,261.4660832,0.14838666,0.119624067,-27.43706082,1.669172811,0.093082162,3,Al/Ti/Fe
48380,-31,17,33.97,41.65427,0,24.37573,0,0,0,0,0,0,0,0,0,1.013,610.2917,280.0561479,259.3186419,0.148782179,0.119271528,-27.52774026,1.667792033,0.092193213,3,Al/Ti/Fe
48381,-31,19,33.578,42.72245,0,23.69955,0,0,0,0,0,0,0,0,0,1.009,610.0417,278.8360301,257.7252574,0.149177698,0.118861722,-27.60087978,1.666411255,0.091274722,3,Al/Ti/Fe
48382,-31,21,33.186,43.79064,0,23.02336,0,0,0,0,0,0,0,0,0,1.009,609.7917,278.7217609,257.2377182,0.149573222,0.118394956,-27.65648049,1.665030456,0.090325776,3,Al/Ti/Fe
48383,-31,23,32.75163,44.81735,0,22.43103,0,0,0,0,0,0,0,0,0,1.007,609.5417,278.0552468,256.2084197,0.149942456,0.11796933,-27.68260287,1.663830162,0.089463776,3,Al/Ti/Fe
48384,-31,25,32.25055,45.77612,0,21.97333,0,0,0,0,0,0,0,0,0,1.009,609.2917,278.4932224,256.3009754,0.150269097,0.117656027,-27.67353504,1.662918938,0.08877192,3,Al/Ti/Fe
48385,-31,27,31.75517,46.7366,0,21.50824,0,0,0,0,0,0,0,0,0,1.015,609.0417,280.0343285,257.4965026,0.150597599,0.11729427,-27.6502442,1.661991949,0.088054409,3,Al/Ti/Fe
48386,-31,29,31.26548,47.69879,0,21.03573,0,0,0,0,0,0,0,0,0,1.013,607.3182,278.6916415,255.8080808,0.150927909,0.116883581,-27.61272874,1.661048485,0.087310047,3,Al/Ti/Fe
48387,-29,-31,45.13309,22.26946,0,32.59745,0,0,0,0,0,0,0,0,0,1.044,628.1969,297.0944163,283.4126013,0.14237385,0.112483051,-23.47076629,1.683941336,0.101647007,3,Al/Ti/Fe
48388,-29,-29,44.83704,22.90553,0,32.25743,0,0,0,0,0,0,0,0,0,1.03,626.189,292.1735255,278.2650823,0.142597471,0.112956801,-23.71237577,1.683256899,0.101335721,3,Al/Ti/Fe
48389,-29,-27,44.5246,23.554,0,31.9214,0,0,0,0,0,0,0,0,0,1.026,624.2887,290.1556534,276.015425,0.142823434,0.113421919,-23.95121569,1.68258248,0.101021261,3,Al/Ti/Fe
48390,-29,-25,44.21829,24.202,0,31.57971,0,0,0,0,0,0,0,0,0,1.027,622.4961,289.6044831,275.2330483,0.143050355,0.113854229,-24.18340263,1.681895562,0.100696623,3,Al/Ti/Fe
48391,-29,-23,43.97343,24.816,0,31.21057,0,0,0,0,0,0,0,0,0,1.026,620.811,288.539295,273.9519433,0.143273992,0.114196512,-24.40039949,1.681144854,0.100345113,3,Al/Ti/Fe
48392,-29,-21,43.72857,25.43,0,30.84143,0,0,0,0,0,0,0,0,0,1.021,619.2336,286.40359,271.6003215,0.143497628,0.114514167,-24.61150104,1.680394146,0.099986731,3,Al/Ti/Fe
48393,-29,-19,43.48371,26.044,0,30.47229,0,0,0,0,0,0,0,0,0,1.024,617.7637,286.563283,271.5440977,0.143721265,0.114807612,-24.81670727,1.679643438,0.099621403,3,Al/Ti/Fe
48394,-29,-17,43.23886,26.658,0,30.10314,0,0,0,0,0,0,0,0,0,1.018,616.4015,284.2560173,269.0209158,0.143944903,0.115077237,-25.01601901,1.678892708,0.099249043,3,Al/Ti/Fe
48395,-29,-15,42.994,27.272,0,29.734,0,0,0,0,0,0,0,0,0,1.038,615.147,289.2507315,273.7997131,0.14416854,0.115323436,-25.20943464,1.678142,0.09886959,3,Al/Ti/Fe
48396,-29,-13,42.74914,27.886,0,29.36486,0,0,0,0,0,0,0,0,0,1.034,614,287.598828,271.9318927,0.144392177,0.115546558,-25.39695497,1.677391292,0.098482953,3,Al/Ti/Fe
